SERIES,Name,UNIT_MEASURE,UNIT_MULT,SEX,AGE,URBANISATION,COMPOSITE_BREAKDOWN,EDUCATION_LEV,DISABILITY_STATUS,OCCUPATION,INCOME_WEALTH_QUANTILE,PRODUCT,ACTIVITY
EN_HAZ_TREATV,Hazardous waste treated and by type of treatment (Tonnes) [12.4.2],T,ALL,_T,_T,_T,_T;WT_INCINRT;WT_LANDFIL;WT_RECYCL;WT_OTHERWM;WT_LANDFILCTL;WT_LANDFILNCTL;WT_COMPOST;WT_INCINRT_EGY,_T,_T,_T,_T,_T,_T
EN_HAZ_TRTDISR,"Hazardous waste treated or disposed, rate (%) [12.4.2]",PT,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
EN_HAZ_TRTDISV,Hazardous waste treated or disposed (Tonnes) [12.4.2],T,ALL,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
EN_EWT_RCYPCAP,"Electronic waste recycling, per capita (Kg) [12.4.2,12.5.1]",KG,ALL,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
EN_EWT_RCYR,"Electronic waste recycling, rate (%) [12.4.2,12.5.1]",PT,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
EN_EWT_RCYV,"Electronic waste recycling (Tonnes) [12.4.2,12.5.1]",T,ALL,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
EN_MWT_COLLV,Municipal waste collected (Tonnes) [12.4.2],T,ALL,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
EN_MWT_TREATR,"Municipal waste treated, by type of treatment (%) [12.4.2]",PT,0,_T,_T,_T,_T;WT_INCINRT;WT_LANDFIL;WT_RECYCL;WT_OTHERWM;WT_LANDFILCTL;WT_LANDFILNCTL;WT_COMPOST;WT_INCINRT_EGY,_T,_T,_T,_T,_T,_T
EN_MWT_GENV,Municipal waste generated (Tonnes) [12.4.2],T,ALL,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
EN_EWT_COLLV,Electronic waste collected (Tonnes) [12.4.2],T,ALL,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
EN_EWT_COLLPCAP,"Electronic waste collected, per capita (KG) [12.4.2]",KG,ALL,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
EN_EWT_COLLR,Electronic waste collection rate (%) [12.4.2],PT,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
EN_MWT_RCYV,"Municipal waste recycled (Tonnes) [12.4.2,12.5.1]",T,ALL,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
EN_SCP_FRMNLG,Number of large companies publishing sustainability reports [12.6.1],,,,,,,,,,,,
EN_SCP_FRMNSM,Number of small and medium companies publishing sustainability reports [12.6.1],,,,,,,,,,,,
ST_EEV_ACCSEEA,Implementation of standard accounting tools to monitor the economic and environmental aspects of tourism (SEEA tables) [12.b.1],NUMBER,ALL,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
ST_EEV_ACCTSA,Implementation of standard accounting tools to monitor the economic and environmental aspects of tourism (Tourism Satellite Account tables) [12.b.1],NUMBER,ALL,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
ST_EEV_STDACCT,Implementation of standard accounting tools to monitor the economic and environmental aspects of tourism (Total number of tables) [12.b.1],NUMBER,ALL,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
ER_FFS_CMPT,Fossil-fuel subsidies (consumption and production) (millions of constant United States dollars) [12.c.1],CON_USD,6,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
ER_FFS_CMPT_PC,Fossil-fuel subsidies (consumption and production) per capita (constant United States dollars) [12.c.1],CON_USD,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
ER_FFS_CMPT_GDP,Fossil-fuel subsidies (consumption and production) as a proportion of total GDP [12.c.1],PT,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
EN_NACOM_AIP,"Number of countries with national communications, Annex I Parties [13.2.1]",NUMBER,0,_T,_T,_T,RO_FIRST;RO_SECOND;RO_THIRD;RO_FOURTH;RO_FIFTH;RO_SIXTH;RO_SEVENTH,_T,_T,_T,_T,_T,_T
EN_BIUREP_AIP,"Number of countries with biennial reports, Annex I Parties [13.2.1]",NUMBER,0,_T,_T,_T,RO_FIRST;RO_SECOND;RO_THIRD;RO_FOURTH;RO_FIFTH;RO_SIXTH;RO_SEVENTH,_T,_T,_T,_T,_T,_T
EN_NACOM_NAIP,"Number of countries with national communications, non-Annex I Parties [13.2.1,13.b.1]",NUMBER,0,_T,_T,_T,RO_FIRST;RO_SECOND;RO_THIRD;RO_FOURTH;RO_FIFTH;RO_SIXTH;RO_SEVENTH,_T,_T,_T,_T,_T,_T
EN_BIUREP_NAIP,"Number of countries with biennial update reports, non-Annex I Parties [13.2.1,13.b.1]",NUMBER,0,_T,_T,_T,RO_FIRST;RO_SECOND;RO_THIRD;RO_FOURTH;RO_FIFTH;RO_SIXTH;RO_SEVENTH,_T,_T,_T,_T,_T,_T
EN_ADAP_COM,"Number of countries with adaptation communications [13.2.1,13.b.1]",NUMBER,0,_T,_T,_T,RO_FIRST;RO_SECOND;RO_THIRD;RO_FOURTH;RO_FIFTH;RO_SIXTH;RO_SEVENTH,_T,_T,_T,_T,_T,_T
EN_NAD_CONTR,"Number of countries with nationally determined contributions [13.2.1,13.b.1]",NUMBER,0,_T,_T,_T,RO_FIRST;RO_SECOND;RO_THIRD;RO_FOURTH;RO_FIFTH;RO_SIXTH;RO_SEVENTH,_T,_T,_T,_T,_T,_T
EN_NAA_PLAN,"Number of countries with national adaptation plans [13.2.1,13.b.1]",NUMBER,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
EN_ATM_GHGT_AIP,Total greenhouse gas emissions without LULUCF for Annex I Parties (CO? equivalent) [13.2.2],TCO2E,ALL,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
EN_ATM_GHGT_NAIP,Total greenhouse gas emissions without LULUCF for non-Annex I Parties (CO? equivalent) [13.2.2],TCO2E,ALL,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
DC_FIN_CLIMB,"Climate-specific financial support provided via bilateral, regional and other channels, by type of support (Billions of current United States dollars) [13.a.1]",USD,ALL,_T,_T,_T,_T;TOS_MITIGATION;TOS_ADAPTATION;TOS_CROSS_CUTTING;TOS_OTHER,_T,_T,_T,_T,_T,_T
DC_FIN_CLIMM,"Climate-specific financial support provided via multilateral channels, by type of support (Billions of current United States dollars) [13.a.1]",USD,ALL,_T,_T,_T,_T;TOS_MITIGATION;TOS_ADAPTATION;TOS_CROSS_CUTTING;TOS_OTHER,_T,_T,_T,_T,_T,_T
DC_FIN_CLIMT,Total climate-specific financial support provided (Billions of current United States dollars) [13.a.1],USD,ALL,_T,_T,_T,_T;TOS_MITIGATION;TOS_ADAPTATION;TOS_CROSS_CUTTING;TOS_OTHER,_T,_T,_T,_T,_T,_T
DC_FIN_GEN,Core/general contributions provided to multilateral institutions (Billions of current United States dollars) [13.a.1],USD,ALL,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
DC_FIN_TOT,Total financial support provided (Billions of current United States dollars) [13.a.1],USD,ALL,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
EN_MAR_COEUPO,Coastal eutrophication potential (N and P loading) [14.1.1],,,,,,,,,,,,
EN_MAR_CHLDEV,"Chlorophyll-a deviations, remote sensing  [14.1.1]",PT,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
EN_MAR_PLASPA,Number of patches of plastic greater than 10 sq. meters [14.1.1],,,,,,,,,,,,
EN_MAR_BEALIT,Beach litter originating from national land-based sources [14.1.1],,,,,,,,,,,,
EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%) [14.1.1]",PT,0,_T,_T,_T,FCC_M;FCC_H;FCC_E,_T,_T,_T,_T,_T,_T
EN_MAR_BEALITSQ,Beach litter per square kilometer (Number) [14.1.1],NUMBER,ALL,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
EN_SCP_ECSYBA,Countries using ecosystem-based approaches (1 = YES; 0 = NO) [14.2.1],NUMBER,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations [14.3.1],PH,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
ER_UNCLOS_RATACC,Score for the ratification of and accession to UNCLOS and its two implementing agreements (%) [14.c.1],PT,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
ER_UNCLOS_IMPLE,Score for the implementation of UNCLOS and its two implementing agreements (%) [14.c.1],PT,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
ER_IAS_LEGIS,"Legislation, Regulation, Act related to the prevention of introduction and management of Invasive Alien Species (1 = YES, 0 = NO) [15.8.1]",BOOL,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
ER_IAS_NBSAP,"National Biodiversity Strategy and Action Plan (NBSAP) targets alignment to Aichi Biodiversity target 9 set out in the Strategic Plan for Biodiversity 2011-2020 (1 = YES, 0 = NO) [15.8.1]",BOOL,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
ER_IAS_NATBUD,"Countries with an allocation from the national budget to manage the threat of invasive alien species (1 = YES, 0 = NO) [15.8.1]",BOOL,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
ER_IAS_GLOFUN,"Recipient countries of global funding with access to any funding from global financial mechanisms for projects related to invasive alien species  management (1 = YES, 0 = NO) [15.8.1]",BOOL,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
ER_BDY_ABT2NP,Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO) [15.9.1],NUMBER,0,_T,_T,_T,_T;ABT2_ACHIEVE;ABT2_EXCEED;ABT2_INSUFNT;ABT2_DIGRESS;ABT2_NOPROG;ABT2_NONTLT,_T,_T,_T,_T,_T,_T
ER_BDY_SEEA,"Countries with integrated biodiversity values into national accounting and reporting systems, defined as implementation of the System of Environmental-Economic Accounting  (1 = YES; 0 = NO) [15.9.1]",NUMBER,0,_T,_T,_T,_T;LS_COMP;LS_DISSEM;LS_COMPDISSE,_T,_T,_T,_T,_T,_T
ER_BDY_SEEACF,"Countries that have integrated biodiversity values into national accounting and reporting systems, defined as implementation of the System of Environmental-Economic Accounting Central Framework (SEEA-CF)   (1 = YES; 0 = NO) [15.9.1]",NUMBER,0,_T,_T,_T,_T;LS_COMP;LS_DISSEM;LS_COMPDISSE,_T,_T,_T,_T,_T,_T
ER_BDY_SEEAEEA,"Countries that have integrated biodiversity values into national accounting and reporting systems, defined as implementation of the System of Environmental-Economic Accounting Experimental Ecosystem Accounting (SEEA-EEA)   (1 = YES; 0 = NO) [15.9.1]",NUMBER,0,_T,_T,_T,_T;LS_COMP;LS_DISSEM;LS_COMPDISSE,_T,_T,_T,_T,_T,_T
VC_DTH_TOCVN,"Number of conflict-related deaths (civilians), by sex, age and cause of death [16.1.2]",NUMBER,ALL,ALL,ALL,ALL,_T;COD_EXPLOSIVES;COD_SMALLARMS;COD_HEAVYWEAPONS;COD_U;COD_OTHER,_T,_T,_T,_T,_T,_T
VC_DTH_TOCVR,"Conflict-related death rate (civilians), by sex, age and cause of death (%) [16.1.2]",PT,0,ALL,ALL,ALL,_T;COD_EXPLOSIVES;COD_SMALLARMS;COD_HEAVYWEAPONS;COD_U;COD_OTHER,_T,_T,_T,_T,_T,_T
SG_DMK_PARLCC_UC,"Number of chairs of permanent committees, by age, sex and focus of the committee, Upper Chamber [16.7.1]",NUMBER,0,ALL,ALL,_T,_T;PC_FOR_AFF;PC_DEFENCE;PC_FINANCE;PC_HUM_RIGH;PC_GEN_EQU;PC_FAFF_DEF;PC_HR_GEQU;PC_FAFF_DEF_FIN;PC_FAFF_DEF_HR,_T,_T,_T,_T,_T,_T
SG_DMK_PARLCC_LC,"Number of chairs of permanent committees, by age, sex and focus of the committee, Lower Chamber or Unicameral [16.7.1]",NUMBER,0,ALL,ALL,_T,_T;PC_FOR_AFF;PC_DEFENCE;PC_FINANCE;PC_HUM_RIGH;PC_GEN_EQU;PC_FAFF_DEF;PC_HR_GEQU;PC_FAFF_DEF_FIN;PC_FAFF_DEF_HR,_T,_T,_T,_T,_T,_T
SG_DMK_PARLMP_UC,"Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national population with the age of eligibility as a lower bound boundary), Upper Chamber [16.7.1]",RO,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
SG_DMK_PARLMP_LC,"Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national population with the age of eligibility as a lower bound boundary), Lower Chamber or Unicameral [16.7.1]",RO,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
SG_DMK_PARLSP_UC,"Number of speakers in parliament, by age and sex, Upper Chamber [16.7.1]",NUMBER,0,ALL,ALL,_T,_T,_T,_T,_T,_T,_T,_T
SG_DMK_PARLSP_LC,"Number of speakers in parliament, by age and sex , Lower Chamber or Unicameral [16.7.1]",NUMBER,0,ALL,ALL,_T,_T,_T,_T,_T,_T,_T,_T
SG_DMK_PARLCC_JC,"Number of chairs of permanent committees, by age sex and focus of the committee, Joint Committees [16.7.1]",NUMBER,0,ALL,ALL,_T,_T;PC_FOR_AFF;PC_DEFENCE;PC_FINANCE;PC_HUM_RIGH;PC_GEN_EQU;PC_FAFF_DEF;PC_HR_GEQU;PC_FAFF_DEF_FIN;PC_FAFF_DEF_HR,_T,_T,_T,_T,_T,_T
SG_DMK_PARLYR_LC,"Ratio of young members in parliament (Ratio of the proportion of young members in parliament (age 45 or below) in the proportion of the national population (age 45 or below) with the age of eligibility as a lower bound boundary), Lower Chamber or Unicameral [16.7.1]",RO,0,ALL,Y0T45,_T,_T,_T,_T,_T,_T,_T,_T
SG_DMK_PARLYP_LC,"Proportion of youth in parliament (age 45 or below), Lower Chamber or Unicameral [16.7.1]",PT,0,_T,Y0T45,_T,_T,_T,_T,_T,_T,_T,_T
SG_DMK_PARLYN_LC,"Number of youth in parliament (age 45 or below), Lower Chamber or Unicameral [16.7.1]",NUMBER,0,_T,Y0T45,_T,_T,_T,_T,_T,_T,_T,_T
SG_DMK_PARLYR_UC,"Ratio of young members in parliament (Ratio of the proportion of young members in parliament (age 45 or below) in the proportion of the national population (age 45 or below) with the age of eligibility as a lower bound boundary), Upper Chamber [16.7.1]",RO,0,ALL,Y0T45,_T,_T,_T,_T,_T,_T,_T,_T
SG_DMK_PARLYP_UC,"Proportion of youth in parliament (age 45 or below), Upper Chamber [16.7.1]",PT,0,_T,Y0T45,_T,_T,_T,_T,_T,_T,_T,_T
SG_DMK_PARLYN_UC,"Number of youth in parliament (age 45 or below), Upper Chamber [16.7.1]",NUMBER,0,_T,Y0T45,_T,_T,_T,_T,_T,_T,_T,_T
VC_VOC_ENFDIS,"Number of cases of enforced disappearance of human rights defenders, journalists and trade unionists [16.10.1]",NUMBER,0,ALL,ALL,ALL,_T,ALL,ALL,ALL,_T,_T,_T
GF_FRN_FDI,Foreign direct investment (FDI) inflows [17.3.1],USD,ALL,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
SG_PLN_MSTKSDG_P,"Progress in multi-stakeholder development effectiveness monitoring frameworks that support the achievement of the sustainable development goals, Provider (1 = YES; 0 = NO) [17.16.1]",NUMBER,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
SG_PLN_MSTKSDG_R,"Progress in multi-stakeholder development effectiveness monitoring frameworks that support the achievement of the sustainable development goals, Recipient (1 = YES; 0 = NO) [17.16.1]",NUMBER,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
TM_TAX_DMFN,"Average tariff applied by developed countries, most-favored nation status, by type of product (%)  [17.12.1]",PT,0,_T,_T,_T,_T,_T,_T,_T,_T,ALL,_T
TM_TAX_DPRF,"Average tariff applied by developed countries, preferential status, by type of product (%)  [17.12.1]",PT,0,_T,_T,_T,_T,_T,_T,_T,_T,ALL,_T
SG_CPA_SDEVP,Mechanisms in place to enhance policy coherence for sustainable development (Percent) [17.14.1 ],PT,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
SG_CPA_SIGN_BIT,Number of countries with a signed bilateral investment treaty (BIT) [17.5.1],NUMBER,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
SG_CPA_INFORCE_BIT,Number of countries with an inforce bilateral investment treaty (BIT) [17.5.1],NUMBER,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
GF_COM_PPPI,"Amount of United States dollars committed to public-private partnerships for infrastructure, USD nominal [17.17.1]",USD,ALL,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
GF_COM_PPPI_KD,"Amount of United States dollars committed to public-private partnerships for infrastructure, USD real [17.17.1]",CON_USD,ALL,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
EN_LKRV_PWAN,Lakes and rivers permanent water area (square kilometres) [6.6.1],KM2,ALL,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
EN_LKRV_PWAP,Lakes and rivers permanent water area (% of total land area) [6.6.1],PT,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
EN_LKRV_SWAN,Lakes and rivers seasonal water area (square kilometres) [6.6.1],KM2,ALL,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
EN_LKRV_SWAP,Lakes and rivers seasonal water area (% of total land area) [6.6.1],PT,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
EN_LKRV_PWAC,Lakes and rivers permanent water area change (%) [6.6.1],PT,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
EN_LKRV_SWAC,Lakes and rivers seasonal water area change (%) [6.6.1],PT,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
EN_RSRV_MNWAN,Reservoir minimum water area (square kilometres) [6.6.1],KM2,ALL,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
EN_RSRV_MNWAP,Reservoir minimum water area (% of total land area) [6.6.1],PT,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
EN_RSRV_MXWAN,Reservoir maximum water area (square kilometres) [6.6.1],KM2,ALL,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
EN_RSRV_MXWAP,Reservoir maximum water area (% of total land area) [6.6.1],PT,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
EN_WBE_WTLN,Wetlands area (square kilometres) [6.6.1],KM2,ALL,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
EN_WBE_WTLP,Wetlands area (% of total land area) [6.6.1],PT,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
EN_LKW_QLTRB,Lake water quality turbidity (%) [6.6.1],PT,0,_T,_T,_T,DL_LOW;DL_MEDIUM;DL_HIGH;DL_EXTREME,_T,_T,_T,_T,_T,_T
EN_LKW_QLTRST,Lake water quality trophic state (%) [6.6.1],PT,0,_T,_T,_T,DL_LOW;DL_MEDIUM;DL_HIGH;DL_EXTREME,_T,_T,_T,_T,_T,_T
EN_WBE_MANGN,Mangrove area (square kilometres) [6.6.1],KM2,ALL,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
EN_WBE_MANGBN,Mangrove area baseline (square kilometres) [6.6.1],KM2,ALL,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
EN_WBE_MANGGN,Mangrove area gain (square kilometres) [6.6.1],KM2,ALL,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
EN_WBE_MANGGP,Mangrove area gain (%) [6.6.1],PT,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
EN_WBE_MANGLN,Mangrove area loss (square kilometres) [6.6.1],KM2,ALL,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
EN_WBE_MANGLP,Mangrove area loss (%) [6.6.1],PT,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
EN_WBE_MANGC,Mangrove total area change (%) [6.6.1],PT,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
SE_TOT_GPI_FS,"Adjusted gender parity index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio) [4.5.1]",RO,0,_T,ALL,_T,_T;SKILL_MATH;SKILL_READ;SKILL_LTRCY;SKILL_NMRCY,_T,_T,_T,_T,_T,_T
SE_TOT_SESPI_FS,"Adjusted low to high socio-economic parity status index for achieving at least a fixed level of proficiency in functional skills, by numeracy/literacy skills (ratio) [4.5.1]",RO,0,_T,ALL,_T,_T;SKILL_MATH;SKILL_READ;SKILL_LTRCY;SKILL_NMRCY,_T,_T,_T,_T,_T,_T
EN_TWT_GENV,"Total waste generation, by activity (Tonnes) [12.4.2]",T,ALL,_T,_T,_T,_T,_T,_T,_T,_T,_T,ALL
ER_IAS_NBSAPP,Proportion of countries with National Biodiversity Strategy and Action Plan (NBSAP) targets alignment to Aichi Biodiversity target 9 set out in the Strategic Plan for Biodiversity 2011-2020 (%) [15.8.1],PT,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
ER_IAS_NATBUDP,Proportion of countries with allocation from the national budget to manage the threat of invasive alien species (%) [15.8.1],PT,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
ER_IAS_GLOFUNP,Proportion of recipient countries of global funding with access to any funding from global financial mechanisms for projects related to invasive alien species  management (%) [15.8.1],PT,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
EN_NACOM_NAIP_DV,"Number of least developed countries and small island developing States with national communications, non-Annex I Parties (Number) [13.b.1]",NUMBER,0,_T,_T,_T,RO_FIRST;RO_SECOND;RO_THIRD;RO_FOURTH;RO_FIFTH;RO_SIXTH;RO_SEVENTH,_T,_T,_T,_T,_T,_T
EN_BIUREP_NAIP_DV,"Number of least developed countries and small island developing States with biennial update reports, non-Annex I Parties (Number) [13.b.1]",NUMBER,0,_T,_T,_T,RO_FIRST;RO_SECOND;RO_THIRD;RO_FOURTH;RO_FIFTH;RO_SIXTH;RO_SEVENTH,_T,_T,_T,_T,_T,_T
EN_ADAP_COM_DV,Number of least developed countries and small island developing States with adaptation communications (Number) [13.b.1],NUMBER,0,_T,_T,_T,RO_FIRST;RO_SECOND;RO_THIRD;RO_FOURTH;RO_FIFTH;RO_SIXTH;RO_SEVENTH,_T,_T,_T,_T,_T,_T
EN_NAD_CONTR_DV,Number of least developed countries and small island developing States with nationally determined contributions (Number) [13.b.1],NUMBER,0,_T,_T,_T,RO_FIRST;RO_SECOND;RO_THIRD;RO_FOURTH;RO_FIFTH;RO_SIXTH;RO_SEVENTH,_T,_T,_T,_T,_T,_T
EN_NAA_PLAN_DV,Number of least developed countries and small island developing States with national adaptation plans (Number) [13.b.1],NUMBER,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
EN_HAZ_EXP,"Hazardous waste exported, (Tonnes) [12.4.2]",T,ALL,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
EN_HAZ_IMP,"Hazardous waste imported, (Tonnes) [12.4.2]",T,ALL,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
SD_MDP_ANDIHH,Average share of weighted deprivations of total households (intensity) (%) [1.2.2],PT,0,ALL,ALL,ALL,_T;MS_MIGRANT;MS_NOMIGRANT;MS_EUMIGRANT;MS_NONEUMIGRANT,ALL,ALL,ALL,_T,_T,_T
SE_GCEDESD_NEP,Extent to which global citizenship education and education for sustainable development are mainstreamed in national education policies [4.7.1],IX,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
SE_GCEDESD_CUR,Extent to which global citizenship education and education for sustainable development are mainstreamed in curricula [4.7.1],IX,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
SE_GCEDESD_TED,Extent to which global citizenship education and education for sustainable development are mainstreamed in teacher education [4.7.1],IX,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
SE_GCEDESD_SAS,Extent to which global citizenship education and education for sustainable development are mainstreamed in student assessment [4.7.1],IX,0,_T,_T,_T,_T,_T,_T,_T,_T,_T,_T
SG_SCP_PROCN_HS,Number of countries implementing sustainable public procurement policies and action plans at higher subnational level by level of implementation (1 = YES; 0 = NO) [12.7.1],NUMBER,0,_T,_T,_T,_T;DEG_HIG;DEG_LOW;DEG_MHIG;DEG_VHIG;DEG_VLOW;DEG_MLOW,_T,_T,_T,_T,_T,_T
SG_SCP_PROCN_LS,Number of countries implementing sustainable public procurement policies and action plans at lower subnational level by level of implementation (1 = YES; 0 = NO) [12.7.1],NUMBER,0,_T,_T,_T,_T;DEG_HIG;DEG_LOW;DEG_MHIG;DEG_VHIG;DEG_VLOW;DEG_MLOW,_T,_T,_T,_T,_T,_T
SG_SCP_TOTLN,"Number of policies, instruments and mechanism in place for sustainable consumption and production [12.1.1]",NUMBER,0,_T,_T,_T,_T;DEG_HIG;DEG_LOW;DEG_MHIG;DEG_VHIG;DEG_VLOW;DEG_MLOW,_T,_T,_T,_T,_T,_T
